gtin,varyant_barkod,baslik,marka,kategori,stok,teklif_sayisi,satilabilir,slug
8690742400392,,Canped Perine Bölgesi Temizleme Havlusu 50li,Canped,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri > Hasta Bezi,20,1,t,canped-perine-bolgesi-temizleme-havlusu-50li
3522930003540,,Caudalie Premier Cru Le Serum 30 ml,Caudalie,Cilt Bakım > Cilt ve İhtiyaç Tipi > Anti Age - Yaşlanma Karşıtı,20,1,t,caudalie-premier-cru-le-serum-30-ml
8691685026939,,Eyüp Sabri Tuncer Yeni Nesil Oda Spreyi Nektarin 500 ml,Eyüp Sabri Tuncer,Ev & Yaşam,20,1,t,eyup-sabri-tuncer-yeni-nesil-oda-spreyi-nektarin-500-ml
3337875922043,,La Roche Posay Hyalu B5 Suractivated Cream 50 ml,La Roche Posay,Cilt Bakım > Cilt ve İhtiyaç Tipi > Anti Age - Yaşlanma Karşıtı,20,1,t,la-roche-posay-hyalu-b5-suractivated-cream-50-ml
8698758949188,,Luxor Örgü Silikon Ped Destek Dirseklik - Large - 106,Luxor,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri,20,1,t,luxor-orgu-silikon-ped-destek-dirseklik-large-106
8684072989016,,Mochi Anne Sütü Saklama Poşeti 25li 200 ml,Mochi,Anne Bebek > Emzirme > Süt Saklama Poşeti,20,1,t,mochi-anne-sutu-saklama-poseti-25li-200-ml
4006000179186,,Nivea Luminos Skin Glow Peeling Etkili Tonik 100 ml,Nivea,Cilt Bakım > Cilt ve İhtiyaç Tipi > Anti Age - Yaşlanma Karşıtı,20,1,t,nivea-luminos-skin-glow-peeling-etkili-tonik-100-ml
8680512635680,,Nutraxin Multivitamin Mineral Powder 300 gr,Nutraxin,Besin Takviyeleri > Mineral > Krom,20,2,t,nutraxin-multivitamin-mineral-powder-300-gr
8699512012551,,OTACI KOLONYA LAVANTA 100 ML,Otacı,Ev & Yaşam > Ev & Yaşam Ürünleri > Kolonya,20,1,t,otaci-kolonya-lavanta-100-ml
8699512012582,,OTACI KOLONYA LAVANTA 50 ML,Otacı,Ev & Yaşam > Ev & Yaşam Ürünleri > Kolonya,20,1,t,otaci-kolonya-lavanta-50-ml
8699512012568,,OTACI KOLONYA LIMON 50 ML,Otacı,Ev & Yaşam > Ev & Yaşam Ürünleri > Kolonya,20,1,t,otaci-kolonya-limon-50-ml
8699512012544,,OTACI KOLONYA MANDALINA 100 ML,Otacı,Ev & Yaşam > Ev & Yaşam Ürünleri > Kolonya,20,1,t,otaci-kolonya-mandalina-100-ml
8699512012575,,OTACI KOLONYA MANDALINA 50 ML,Otacı,Ev & Yaşam > Ev & Yaşam Ürünleri > Kolonya,20,1,t,otaci-kolonya-mandalina-50-ml
8699512012193,,Otacı Botanics+ Dudak Bakım Kremi,Otacı,Cilt Bakım > Yüz Bakımı > Dudak Bakımı,20,1,t,otaci-botanics-dudak-bakim-kremi
8058090004271,,Pic Solution Vedoclear Esnek Uçlu Dijital Termometre,Pic Solution,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri > Termometreler,20,2,t,pic-solution-vedoclear-esnek-uclu-dijital-termometre
8690742332013,,Prosafe Hasta Bezi Textil Medium 30lu,Prosafe,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri > Hasta Bezi,20,1,t,prosafe-hasta-bezi-textil-medium-30lu
8699592821272,,Roll Ayarlanabilir Bedenli Epikondilit Bandı,Roll,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri > Kas Ve Eklem Sağlığı,20,1,t,roll-ayarlanabilir-bedenli-epikondilit-bandi
8699592820817,,Roll Karın Korsesi Ayarlanabilir Bedenli,Roll,Sağlık Ve Medikal > Ortopedi Ürünleri > Korse,20,1,t,roll-karin-korsesi-ayarlanabilir-bedenli
8699592821258,,Roll Patella Destekli Ayarlanabilir Bedenli Cırtlı Dizlik,Roll,Sağlık Ve Medikal,20,1,t,roll-patella-destekli-ayarlanabilir-bedenli-cirtli-dizlik
8690530033832,,Selin PVC Kolonya Mandalina 400 ml,Selin,Ev & Yaşam > Ev & Yaşam Ürünleri > Kolonya,20,1,t,selin-pvc-kolonya-mandalina-400-ml
8680226510532,,Sun Selnty 30 F Milk 200 ml,Sun Selnty,Güneş Bakım > Bronzlaştırıcı > Bronzlaştırıcı Yağ,20,1,t,sun-selnty-30-f-milk-200-ml
3662361001927,,SVR Topialyse Balm Protect+ 400 ml,Svr,Cilt Bakım > Akne Ve Sivilce Ürünleri > Akne Ve Yağlı Cilt Serumları,20,1,t,svr-topialyse-balm-protect-400-ml
3662361001255,,Svr Cicavit + Besleyici Dudak Balmı 10 g,Svr,Cilt Bakım > Cilt ve İhtiyaç Tipi > Karma Cilt,20,1,t,svr-cicavit-besleyici-dudak-balmi-10-g
3401381331207,,Svr Physiopure Tonique 200ml,Svr,Cilt Bakım > Akne Ve Sivilce Ürünleri > Akne Ve Yağlı Cilt Serumları,20,1,t,svr-physiopure-tonique-200ml
3662361000364,,Svr Sebiaclear Serum 30 ml,Svr,Cilt Bakım > Cilt ve İhtiyaç Tipi > Karma Cilt,20,1,t,svr-sebiaclear-serum-30-ml
3401381381981,,Svr Topialyse Mains El Bakım Kremi 50 ml,Svr,Cilt Bakım > Akne Ve Sivilce Ürünleri > Akne Ve Yağlı Cilt Serumları,20,1,t,svr-topialyse-mains-el-bakim-kremi-50-ml
8680133001246,,Lifextra Selenyum 60 Tablet,Tab İlaç,Besin Takviyeleri > Mineral > Selenyum,20,2,t,lifextra-selenyum-60-tablet
8683229900553,,Venatura Çinko L-Karnosin 30 Kapsül,VeNatura,Besin Takviyeleri > Mineral > Çinko,20,2,t,venatura-cinko-l-karnosin-30-kapsul
8683229600729,,Viaxi Glide Kayganlaştırıcı Jel Çilek 100 ml,Viaxi,Kişisel Bakım > Cinsel Sağlık > Kayganlaştırıcı Jel,20,3,t,viaxi-glide-jel-cilek-aromali-100-ml
3337875940252,,Vichy Capital Soleil UV-Aqua Nemlendirici Renkli Güneş Fluidi SPF50 50 ml,Vichy,Cilt Bakım > Cilt ve İhtiyaç Tipi > Nemlendirme,20,1,t,vichy-capital-soleil-uv-aqua-nemlendirici-renkli-gunes-fluidi-spf50-50-ml
6975976510898,,Artımed Kinesiyoloji Bandı Kırmızı 5*5 Metre,Artımed,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri > Kinesioloji Bantları,19,1,t,artimed-kinesiyoloji-bandi-kirmizi-55-metre
8699708091551,,Kondromin Plus 90 Tablet,Assos İlaç,Besin Takviyeleri > Mineral > Manganez,19,2,t,kondromin-plus-90-tablet-takviye-edici-gida
8690091825426,,Avicenna Vitamin D3 400 IU Damla Sprey 20 ml,Avicenna,Besin Takviyeleri > Vitamin > D Vitamini,19,2,t,avicenna-d3-vitamini-400iu-20ml
8681285101143,,"B-Good Kağıt Tıbbi Flaster 5m x 2,5cm",B-Good,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri > Flaster,19,2,t,b-good-kagit-tibbi-flaster-5m-x-25cm
8685063350068,,Barbaris Collagen Silicium Three Peptides Complex 30 Tablet,Barbaris,Besin Takviyeleri > Kolajen > Kolajen Tip 1-3,19,2,t,barbaris-collagen-silicium-three-peptides-complex-30-tablet
3522930003007,,Caudalie Resveratrol Lift Fluide Cachemire Cream 40 ml,Caudalie,Cilt Bakım > Cilt ve İhtiyaç Tipi > Anti Age - Yaşlanma Karşıtı,19,1,t,caudalie-resveratrol-lift-fluide-cachemire-cream-40-ml
3522930004370,,Caudalie Vinosource Hydrating Cream Mask 75 ml,Caudalie,Cilt Bakım > Akne Ve Sivilce Ürünleri > Akne Ve Yağlı Cilt Serumları,19,1,t,caudalie-vinosource-hydrating-cream-mask-75-ml
8699080226725,,DS Plus Yarabandı Aloe Vera 20li,DS Plus,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri > Yara Bandı,19,2,t,ds-plus-yarabandi-aloe-vera-20li
8699009540468,,Exxe Yün Dizlik No: 3,Exxe,Sağlık Ve Medikal > Ortopedi Ürünleri > Dizlik,19,1,t,exxe-yun-dizlik-no-3
8682511022416,,Kuteks Klasik Korse XS (1),Kuteks,Sağlık Ve Medikal > Ortopedi Ürünleri > Dizlik,19,1,t,kuteks-klasik-korse-xs-1
8682511022522,,Kuteks Kol Askısı Yetişkin,Kuteks,Sağlık Ve Medikal > Ortopedi Ürünleri > Kol Askısı,19,1,t,kuteks-kol-askisi-yetiskin
5060420233162,,Lansinoh Latch Assit Meme Ucu Çıkarıcı,Lansinoh,Anne Bebek > Göğüs Bakımı > Göğüs Ucu Koruyucu,19,1,t,lansinoh-latch-assit-meme-ucu-cikarici
8698758941014,,Luxor 609 Silikon Halkalı Metetarsal Ped Çift - Standart,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Parmak Ayırıcılar,19,1,t,luxor-609-silikon-halkali-metetarsal-ped-cift-standart
8698758940215,,Luxor Kol Askısı Fileli - Large - 406,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Kol Askısı,19,1,t,luxor-kol-askisi-fileli-large-406
8699512012537,,OTACI KOLONYA LIMON 100 ML,Otacı,Ev & Yaşam > Ev & Yaşam Ürünleri > Kolonya,19,1,t,otaci-kolonya-limon-100-ml
5000252003199,,Rayovac 13 Numara İşitme Cihazı Pili 6lı,Rayovac,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri > İşitme Cihazı Pilleri,19,2,t,rayovac-13-numara-isitme-cihazi-pili-6li
8683655308169,,Senkavit Vitamin D3 ve K2 İçeren Yumuşak Kapsül 120 li,Senkavit,Besin Takviyeleri > Vitamin > D3 ve K2 Vitamin,19,1,t,senkavit-vitamin-d3-ve-k2-iceren-yumusak-kapsul-120-li
33984041240,,Solgar Green Tea 60 Kapsül,Solgar,Besin Takviyeleri > Takviye Edici Gıdalar,19,2,t,solgar-green-tea-leaf-extract-60-kapsul
33984023802,,Solgar Vitamin C with Rose Hips 500 mg 100 Tablet,Solgar,Besin Takviyeleri > Takviye Edici Gıdalar,19,2,t,solgar-vitamin-c-500-mg-with-rose-hips-100-tablet
3662361002559,,SVR Sun Secure Lait Crepitant Spf 50+ 200 ml,Svr,Güneş Bakım > Vücut Güneş Kremleri > Vücut Güneş Losyonu,19,1,t,svr-sun-secure-lait-crepitant-spf-50-200-ml
8680133001574,,Lectus Kids Çinko  Bakır 60 Saşe,Tab İlaç,Besin Takviyeleri > Mineral > Çinko,19,2,t,lectus-kids-cinko-bakir-60-sase
8680133000829,,Lectus PS 60 Kapsül,Tab İlaç,Besin Takviyeleri > Vitamin > Fosfatidilserin,19,2,t,lectus-ps-60-kapsul
8683229900416,,Venatura Evening Primrose Oil Primroz Yağı 60 Kapsül,VeNatura,Besin Takviyeleri > Takviye Edici Gıdalar > Bitkisel Ürünler,19,2,t,venatura-evening-primrose-oil-primroz-yagi-1000-mg-60-kapsul
8680807008229,,Voonka Collagen 600 mg 60 Kapsül,Voonka,Besin Takviyeleri > Kolajen,19,2,t,voonka-collagen-600-mg-takviye-edici-gida-62-kapsul
8683655089587,,Voonka Collagen Jasmine Orman Meyveli Aromalı 30 Saşe 50 ml,Voonka,Besin Takviyeleri > Kolajen > Kolajen Tip 1-3,19,2,t,voonka-collagen-jasmine-10000mg-orman-meyveli-30x50ml
8699708091650,,KC Norm 60 Tablet,Assos İlaç,Besin Takviyeleri > Takviye Edici Gıdalar > Folik Asit,18,1,t,kc-norm-60-tablet
8437011329066,,Babe Intim Hijyen Jel 250 ml,Babe,Cilt Bakım > Akne Ve Sivilce Ürünleri > Akne Ve Yağlı Cilt Serumları,18,2,t,babe-intimate-hygiene-gel-250-ml-genital-bolge-temizleyici-jel
8680512660675,,Bioxcin Biotin 5000 mcg 90 Tablet - 3 AL 2 ÖDE,Bioxcin,Besin Takviyeleri > Mineral > Çinko,18,1,t,bioxcin-biotin-5000-mcg-90-tablet-3-al-2-ode
8699080224998,,"DS Plus Bez Flaster 5 m x 1,25 cm",DS Plus,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri > Flaster,18,1,t,ds-plus-bez-flaster-5-m-x-125-cm
8682276811102,,Hanymish 110 Şeffaf Kelebek Damaklı Emzik No: 2,Hanymish,Anne Bebek > Bebek Beslenme Ürünleri > Emzik,18,1,t,hanymish-110-seffaf-kelebek-damakli-emzik-no-2
8682511022515,,Kuteks Dik Duruş Korsesi,Kuteks,Sağlık Ve Medikal > Ortopedi Ürünleri > Korse,18,1,t,kuteks-dik-durus-korsesi
5060420230680,,Lansinoh Cam Biberon 160 ml,Lansinoh,Anne Bebek > Bebek Beslenme Ürünleri > Biberon,18,1,t,lansinoh-cam-biberon-160-ml
8698758940468,,Luxor 808 CCL2 Dizaltı Burnu Açık Varis Çorabı Ten Rengi No: 7,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Varis Çorapları,18,1,t,luxor-808-ccl2-dizalti-burnu-acik-varis-corabi-ten-rengi-no-7
4005900333544,,Nivea BB Clean Temizleme Suyu Normal Ciltler 400 ml,Nivea,Cilt Bakım > Cilt ve İhtiyaç Tipi > Normal Cilt,18,1,t,nivea-bb-clean-temizleme-suyu-normal-ciltler-400-ml
8698845330172,,Oniko Tırnak Güçlendirici Bakım Yağı 9 ml,Oniko,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri > Tırnak Bakım,18,1,t,oniko-tirnak-guclendirici-bakim-yagi-9-ml
8681379101608,,Panlife Greyfurt Yağı 10 ml,Panlife,Besin Takviyeleri > Takviye Edici Gıdalar > Bitkisel Ürünler,18,1,t,panlife-greyfurt-yagi-10-ml
8680067190047,,Flamix Positive 30 Tablet,Pharma Positive,Besin Takviyeleri > Mineral > Selenyum,18,2,t,flamix-positive-30-tablet
8058090003373,,Pic Aquabloc Şeffaf Film Yara Örtüsü 10 x 25 cm,Pic Solution,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri > Pansuman Örtüleri,18,1,t,pic-aquabloc-seffaf-film-yara-ortusu-10-x-25-cm
8684891230030,,Poblex Silikon Parmak Arası Makara - Small,Poblex,Sağlık Ve Medikal > Ortopedi Ürünleri > Parmak Atelleri,18,1,t,poblex-silikon-parmak-arasi-makara-small
8683655308145,,Senkavit S-adenozil Metiyonin Sam-e 60 Tablet,Senkavit,Besin Takviyeleri > Takviye Edici Gıdalar > Kemik Ve Eklem Sağlığı,18,1,t,senkavit-s-adenozil-metiyonin-sam-e-60-tablet
8690605670085,,Sesu Tüy Dökücü Krem Hassas Ciltler 40 ml,Sesu,Kişisel Bakım > Ağda & Epilasyon > Tüy Dökücü,18,1,t,sesu-tuy-dokucu-krem-hassas-ciltler-40-ml
33984004306,,Solgar Calcium Citrate with Vitamin D 3 60 Tablet,Solgar,Besin Takviyeleri > Mineral > Kalsiyum,18,2,t,solgar-calcium-citrate-with-vitamin-d3-60-tablet
8445291429116,,Solgar Ester-C 1000 mg 21 Saşe,Solgar,Besin Takviyeleri > Mineral > Fosfor,18,1,t,solgar-ester-c-1000-mg-21-sase
3662361001231,,SVR Sensifine Aqua-Gel 40 ml,Svr,Cilt Bakım > Akne Ve Sivilce Ürünleri > Akne Ve Yağlı Cilt Serumları,18,1,t,svr-sensifine-aqua-gel-40-ml
3662361002603,,SVR Sun Secure Extreme Spf 50+ Gel Ultra Mat 50 ml,Svr,Güneş Bakım > Vücut Güneş Kremleri > Vücut Güneş Losyonu,18,1,t,svr-sun-secure-extreme-spf-50-gel-ultra-mat-50-ml
3662361001897,,SVR Topialyse Gel Lavant 400ml,Svr,Cilt Bakım > Akne Ve Sivilce Ürünleri > Akne Ve Yağlı Cilt Serumları,18,1,t,svr-topialyse-gel-lavant-400ml
3662361004690,,Svr C Eye Biotic Işıltı Veren Göz Kremi 15 ml,Svr,Cilt Bakım > Akne Ve Sivilce Ürünleri > Akne Ve Yağlı Cilt Serumları,18,1,t,svr-c-eye-biotic-isilti-veren-goz-kremi-15-ml
8683229900560,,Venatura Metilfolat 400 mcg Ağızda Dağılan 30 Tablet,VeNatura,Besin Takviyeleri > Takviye Edici Gıdalar > Folik Asit,18,2,t,venatura-metilfolat-odt-takviye-edici-gida-30-tablet
8682368909021,,Velavit V-Firstect With Colostrum 30 Tablet,Velavit,Besin Takviyeleri > Mineral > Çinko,18,1,t,velavit-v-firstect-with-colostrum-30-tablet
3337875921947,,Vichy Liftactiv Collagen Specialist SPF50 Yedek Kapsül 50 ml,Vichy,Cilt Bakım > Cilt ve İhtiyaç Tipi > Anti Age - Yaşlanma Karşıtı,18,1,t,vichy-liftactiv-collagen-specialist-spf50-yedek-kapsul-50-ml
8699080225094,,DS Plus Elastik Bandaj 8x120 cm,DS Plus,Sağlık Ve Medikal > Ortopedi Ürünleri > Bandaj,17,1,t,ds-plus-elastik-bandaj-8x120-cm
8691685020265,,Eyüp Sabri Tuncer Çeşme Limon Kolonyalı Mendil 150li,Eyüp Sabri Tuncer,Ev & Yaşam,17,1,t,eyup-sabri-tuncer-cesme-limon-kolonyali-mendil-150li
8682511022539,,Kuteks Çocuk Kol Askısı,Kuteks,Sağlık Ve Medikal > Ortopedi Ürünleri > Kol Askısı,17,1,t,kuteks-cocuk-kol-askisi
8698758942721,,Luxor Hostes Corabı DizAlt18-23 Sıyah-3 843,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Varis Çorapları,17,1,t,luxor-hostes-corabi-dizalt18-23-siyah-3-843
8698758949751,,Luxor Örgü Patella Destek Dizlik - xxLarge 103,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Dizlik,17,1,t,luxor-orgu-patella-destek-dizlik-xxlarge-103
8698758949614,,Luxvaris 813 CCL2 Külotlu Burnu Kapalı Ten Rengi Varis Çorabı No: 5,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Varis Çorapları,17,1,t,luxvaris-813-ccl2-kulotlu-burnu-kapali-ten-rengi-varis-corabi-no-5
8698758940635,,Luxvaris 813 CCL2 Külotlu Burnu Kapalı Ten Rengi Varis Çorabı No: 6,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Varis Çorapları,17,1,t,luxvaris-813-ccl2-kulotlu-burnu-kapali-ten-rengi-varis-corabi-no-6
8698758943919,,Luxvaris 852 CCL1 Dizaltı Burnu Kapalı Ten Rengi Varis Çorabı No: 2,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Varis Çorapları,17,1,t,luxvaris-852-ccl1-dizalti-burnu-kapali-ten-rengi-varis-corabi-no-2
8698758943933,,Luxvaris 852 CCL1 Dizaltı Burnu Kapalı Ten Rengi Varis Çorabı No: 4,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Varis Çorapları,17,1,t,luxvaris-852-ccl1-dizalti-burnu-kapali-ten-rengi-varis-corabi-no-4
8698758944145,,Luxvaris 855 CCL1 Külotlu Burnu Açık Ten Rengi Varis Çorabı No: 4,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Varis Çorapları,17,1,t,luxvaris-855-ccl1-kulotlu-burnu-acik-ten-rengi-varis-corabi-no-4
42417712,,Nivea El Kremi Yoğun Nemlendirici Badem  Shea Yağı 75 ml,Nivea,Cilt Bakım > Cilt ve İhtiyaç Tipi > Kuru Cilt,17,1,t,nivea-el-kremi-yogun-nemlendirici-badem-shea-yagi-75-ml
8697595871324,,Cosakondrin OP 30 Tablet,Orzax,Besin Takviyeleri > Mineral > Kalsiyum,17,3,t,ocean-cosakondrin-op-k2-vit-ca-complex-30-tablet
8699512012230,,Otacı Botanics+ Doğal Argan Sabun 80 gr,Otacı,Kişisel Bakım > Duş & Banyo Ürünleri > Sabun,17,1,t,otaci-botanics-dogal-argan-sabun-80-gr
8680067190146,,Previt Positive Lact 50 ml,Pharma Positive,Besin Takviyeleri > Mineral > Çinko,17,1,t,previt-positive-lact-50-ml
8004395001897,,Proraso Sandal Ağacı Özlü Tıraş Köpüğü 300 ml,Proraso,Kişisel Bakım > Erkek Bakım > Erkek Cilt Bakımı,17,1,t,proraso-sandal-agaci-ozlu-tiras-kopugu-300-ml
8699293593881,,Sidefer Drops Damla 30 ml,Sidefer,Besin Takviyeleri > Mineral > Demir,17,2,t,sidefer-drops-damla-30-ml
3662361001293,,SVR Güneş Koruyucu Spf50+ Su 200 ml,Svr,Güneş Bakım > Vücut Güneş Kremleri > Vücut Güneş Losyonu,17,1,t,svr-gunes-koruyucu-spf50-su-200-ml
3662361003594,,SVR Sebiaclear Anti-mark Soothing Repairing Moisturizer 40 ml,Svr,Cilt Bakım > Cilt ve İhtiyaç Tipi > Lekeli Cilt,17,1,t,svr-sebiaclear-anti-mark-soothing-repairing-moisturizer-40-ml
3662361002108,,SVR Topialyse Huile Lavante Cleansing Oil 400 ml,Svr,Cilt Bakım > Cilt ve İhtiyaç Tipi > Karma Cilt,17,1,t,svr-topialyse-huile-lavante-cleansing-oil-400-ml
8680133001086,,Oculioon Omega 3 Lutein Zeaksantin Vitamin ve Mineral Kompleks Kapsül 60lı,Tab İlaç,Besin Takviyeleri > Mineral > Bakır,17,2,t,tab-ilac-oculioon-60-kapsul
8683229900973,,Venatura Vitamin D3 Damla 20 ml,VeNatura,Besin Takviyeleri > Takviye Edici Gıdalar,17,2,t,venatura-vitamin-d3-takviye-edici-gida-20-ml-damla
8690797103644,,Wee Baby Yuvarlak Uçlu Emzik Cool No 2,Wee Baby,Anne Bebek > Bebek Beslenme Ürünleri > Emzik,17,1,t,wee-baby-yuvarlak-uclu-emzik-cool-no-2
8699680150260,,Wellcare Coenzyme Q-10 100 mg 30 Kapsül,Wellcare,Besin Takviyeleri > Takviye Edici Gıdalar > Koenzim Q10,17,2,t,wellcare-coenzyme-q10-30-kapsul
8683249000974,,Betapad 9 cm x 25 cm Steril Hazır Pansuman Örtüsü,Betasan,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri > Pansuman Örtüleri,16,1,t,betapad-9-cm-x-25-cm-steril-hazir-pansuman-ortusu
3522931003969,,Caudalie Organik Üzüm Suyu 300 ml,Caudalie,Cilt Bakım > Akne Ve Sivilce Ürünleri > Akne Ve Yağlı Cilt Serumları,16,1,t,caudalie-organik-uzum-suyu-300-ml
3522931003587,,Caudalie Premier Cru La Creme Rich Recharge 50 ml,Caudalie,Cilt Bakım > Cilt ve İhtiyaç Tipi > Anti Age - Yaşlanma Karşıtı,16,1,t,caudalie-premier-cru-la-creme-rich-recharge-50-ml
3522930005322,,Caudalie Thé des Vignes Fresh Fragrance 100 ml,Caudalie,Kişisel Bakım > Parfüm & Deodorant & Kozmetik > Erkek Deodorant > Erkek Parfüm,16,1,t,caudalie-the-des-vignes-fresh-fragrance-100-ml
3522930004394,,Caudalie Vinohydra Gelee Hydratante 60 ml,Caudalie,Cilt Bakım > Cilt ve İhtiyaç Tipi > Karma Cilt,16,1,t,caudalie-vinohydra-gelee-hydratante-60-ml
3522930005070,,Caudalie Vinopure Nettoyante Purifiante Gel 75 ml,Caudalie,Cilt Bakım > Cilt ve İhtiyaç Tipi > Karma Cilt,16,1,t,caudalie-vinopure-nettoyante-purifiante-gel-75-ml
8699080210533,,"Exxe Steril Gaz Kompres 7,5cm x 7,5cm 25li",Exxe,Sağlık Ve Medikal > Gaz Kompres,16,1,t,exxe-steril-gaz-kompres-75cm-x-75cm-25li
8693283610206,,Fortune Fix Tıbbi Flaster 10m x 15cm,Fortune,Sağlık Ve Medikal > Medikal & Sağlık Ürünleri > Flaster,16,1,t,fortune-fix-tibbi-flaster-10m-x-15cm
8685035174005,,Kiperin Elixea Longevity 60 Kapsül,Kiperin,Besin Takviyeleri > Takviye Edici Gıdalar > Bitkisel Ürünler,16,2,t,kiperin-elixea-longevity-60-kapsul
8698758940451,,Luxor 808 CCL2 Dizaltı Burnu Açık Varis Çorabı Ten Rengi No: 6,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Varis Çorapları,16,1,t,luxor-808-ccl2-dizalti-burnu-acik-varis-corabi-ten-rengi-no-6
8698758944077,,Luxor Hostes Varis Çorabı Burnu Kapalı No: 4 Kod: 854,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Varis Çorapları,16,1,t,luxor-hostes-varis-corabi-burnu-kapali-no-4-kod-854
8698758943889,,Luxvaris 851 CCL1 Dizaltı Burnu Açık Ten Rengi Varis Çorabı No: 6,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Varis Çorapları,16,1,t,luxvaris-851-ccl1-dizalti-burnu-acik-ten-rengi-varis-corabi-no-6
8698758943957,,Luxvaris 852 CCL1 Dizaltı Burnu Kapalı Ten Rengi Varis Çorabı No: 6,Luxor,Sağlık Ve Medikal > Ortopedi Ürünleri > Varis Çorapları,16,1,t,luxvaris-852-ccl1-dizalti-burnu-kapali-ten-rengi-varis-corabi-no-6
4005900289025,,Nivea Temizleme Köpüğü Normal  Karma Ciltler için 150 ml,Nivea,Cilt Bakım > Cilt ve İhtiyaç Tipi > Karma Cilt,16,1,t,nivea-temizleme-kopugu-normal-karma-ciltler-icin-150-ml
8680512627104,,Nutraxin Cranberry 60 Tablet,Nutraxin,Besin Takviyeleri > Takviye Edici Gıdalar > Bitkisel Ürünler,16,2,t,nutraxin-cranberry-500-mg-60-tablet
8684441140291,,Nuvite L-Arginin BCCA 200 gr,Nuvite,Besin Takviyeleri > Takviye Edici Gıdalar > L-Arjinin,16,1,t,nuvite-l-arginin-bcca-200-gr
8684891230054,,Poblex Silikon Parmak Arası Makara - Large,Poblex,Sağlık Ve Medikal > Ortopedi Ürünleri > Parmak Atelleri,16,1,t,poblex-silikon-parmak-arasi-makara-large
8699592822101,,Roll Ayarlanabilir Ayak Bilekliği,Roll,Sağlık Ve Medikal > Ortopedi Ürünleri > Ayak Bilekliği,16,1,t,roll-ayarlanabilir-ayak-bilekligi
8690530047884,,Selin Sprey Kolonya Lavanta 100 ml,Selin,Ev & Yaşam > Ev & Yaşam Ürünleri > Kolonya,16,1,t,selin-sprey-kolonya-lavanta-100-ml
8683655308220,,Senkavit Mens Multivitamin ve Mineral Complex +50 Yaş 120 Tablet,Senkavit,Besin Takviyeleri > Mineral > Bakır,16,1,t,senkavit-mens-multivitamin-ve-mineral-complex-50-yas-120-tablet
850071952131,,Shiniq Bebek ve Çocuklar için Güneş Koruyucu Vücut Spreyi SPF 50+ 200 ML,Shiniq,Güneş Bakım > Çocuk Güneş Kremleri,16,1,t,shiniq-bebek-ve-cocuklar-icin-gunes-koruyucu-vucut-spreyi-spf-50-200-ml
33984008779,,Solgar Cinnamon 100 Kapsül,Solgar,Besin Takviyeleri > Takviye Edici Gıdalar,16,2,t,solgar-cinnamon-100-kapsul
33984009479,,Solgar Coenzyme Q-10 100 mg 30 Softgel,Solgar,Besin Takviyeleri > Takviye Edici Gıdalar > Koenzim Q10,16,2,t,solgar-coenzyme-q-10-100-mg-30-kapsul
33984023277,,Solgar Reishi Shiitake Maitake Mushroom Extract 50 Kapsül,Solgar,Besin Takviyeleri > Takviye Edici Gıdalar > Bağışıklık Sistemi,16,2,t,solgar-reishi-shiitake-maitake-mushroom-extract-50-bitkisel-kapsul
8680133001819,,Lifeextra Saw Palmetto Complex 60 Yumuşak Kapsül,Tab İlaç,Besin Takviyeleri > Takviye Edici Gıdalar > Bitkisel Ürünler,16,1,t,lifeextra-saw-palmetto-complex-60-yumusak-kapsul
8680133001550,,Lifextra Bromelain 60 Kapsül,Tab İlaç,Besin Takviyeleri > Takviye Edici Gıdalar > Bromelain,16,1,t,lifextra-bromelain-60-kapsul
8680133003660,,Tabvitamins Safran 200 ml,Tab İlaç,Besin Takviyeleri > Takviye Edici Gıdalar > Bitkisel Ürünler,16,1,t,tabvitamins-safran-200-ml
